state,county,month,maskdays,days,maskcoverage
FL,Seminole County,202010,0,31,0
FL,Seminole County,202011,0,30,0
FL,Seminole County,202012,0,31,0
GA,Seminole County,202004,0,21,0
GA,Seminole County,202005,0,31,0
GA,Seminole County,202006,0,30,0
GA,Seminole County,202007,0,31,0
GA,Seminole County,202008,0,31,0
GA,Seminole County,202009,0,30,0
GA,Seminole County,202010,0,31,0
GA,Seminole County,202011,0,30,0
GA,Seminole County,202012,0,31,0
OK,Seminole County,202004,0,21,0
OK,Seminole County,202005,0,31,0
OK,Seminole County,202006,0,30,0
OK,Seminole County,202007,0,31,0
OK,Seminole County,202008,0,31,0
OK,Seminole County,202009,0,30,0
OK,Seminole County,202010,0,31,0
OK,Seminole County,202011,0,30,0
OK,Seminole County,202012,0,31,0
FL,Seminole County,202101,0,31,0
FL,Seminole County,202102,0,28,0
FL,Seminole County,202103,0,31,0
FL,Seminole County,202104,0,30,0
FL,Seminole County,202105,0,31,0
FL,Seminole County,202106,0,30,0
FL,Seminole County,202107,0,31,0
FL,Seminole County,202108,0,15,0
GA,Seminole County,202101,0,31,0
GA,Seminole County,202102,0,28,0
GA,Seminole County,202103,0,31,0
GA,Seminole County,202104,0,30,0
GA,Seminole County,202105,0,31,0
GA,Seminole County,202106,0,30,0
GA,Seminole County,202107,0,31,0
GA,Seminole County,202108,0,15,0
OK,Seminole County,202101,0,31,0
OK,Seminole County,202102,0,28,0
OK,Seminole County,202103,0,31,0
OK,Seminole County,202104,0,30,0
OK,Seminole County,202105,0,31,0
OK,Seminole County,202106,0,30,0
OK,Seminole County,202107,0,31,0
OK,Seminole County,202108,0,15,0
NY,Seneca County,202004,14,21,0.67
NY,Seneca County,202005,31,31,1
NY,Seneca County,202006,30,30,1
NY,Seneca County,202007,31,31,1
NY,Seneca County,202008,31,31,1
NY,Seneca County,202009,30,30,1
NY,Seneca County,202010,31,31,1
NY,Seneca County,202011,30,30,1
NY,Seneca County,202012,31,31,1
OH,Seneca County,202004,0,21,0
OH,Seneca County,202005,0,31,0
OH,Seneca County,202006,0,30,0
OH,Seneca County,202007,9,31,0.29
OH,Seneca County,202008,31,31,1
OH,Seneca County,202009,30,30,1
OH,Seneca County,202010,31,31,1
OH,Seneca County,202011,30,30,1
OH,Seneca County,202012,31,31,1
NY,Seneca County,202101,31,31,1
NY,Seneca County,202102,28,28,1
NY,Seneca County,202103,31,31,1
NY,Seneca County,202104,30,30,1
NY,Seneca County,202105,31,31,1
NY,Seneca County,202106,24,30,0.8
NY,Seneca County,202107,0,31,0
NY,Seneca County,202108,0,15,0
OH,Seneca County,202101,31,31,1
OH,Seneca County,202102,28,28,1
OH,Seneca County,202103,31,31,1
OH,Seneca County,202104,30,30,1
OH,Seneca County,202105,31,31,1
OH,Seneca County,202106,1,30,0.03
OH,Seneca County,202107,0,31,0
OH,Seneca County,202108,0,15,0
TN,Sequatchie County,202004,0,21,0
TN,Sequatchie County,202005,0,31,0
TN,Sequatchie County,202006,0,30,0
TN,Sequatchie County,202007,0,31,0
TN,Sequatchie County,202008,0,31,0
TN,Sequatchie County,202009,0,30,0
TN,Sequatchie County,202010,0,31,0
TN,Sequatchie County,202011,0,30,0
TN,Sequatchie County,202012,0,31,0
TN,Sequatchie County,202101,0,31,0
TN,Sequatchie County,202102,0,28,0
TN,Sequatchie County,202103,0,31,0
TN,Sequatchie County,202104,0,30,0
TN,Sequatchie County,202105,0,31,0
TN,Sequatchie County,202106,0,30,0
TN,Sequatchie County,202107,0,31,0
TN,Sequatchie County,202108,0,15,0
OK,Sequoyah County,202004,0,21,0
OK,Sequoyah County,202005,0,31,0
OK,Sequoyah County,202006,0,30,0
OK,Sequoyah County,202007,0,31,0
OK,Sequoyah County,202008,0,31,0
OK,Sequoyah County,202009,0,30,0
OK,Sequoyah County,202010,0,31,0
OK,Sequoyah County,202011,0,30,0
OK,Sequoyah County,202012,0,31,0
OK,Sequoyah County,202101,0,31,0
OK,Sequoyah County,202102,0,28,0
OK,Sequoyah County,202103,0,31,0
OK,Sequoyah County,202104,0,30,0
OK,Sequoyah County,202105,0,31,0
OK,Sequoyah County,202106,0,30,0
OK,Sequoyah County,202107,0,31,0
OK,Sequoyah County,202108,0,15,0
AR,Sevier County,202006,0,30,0
AR,Sevier County,202004,0,21,0
AR,Sevier County,202005,0,31,0
AR,Sevier County,202007,12,31,0.39
AR,Sevier County,202008,31,31,1
AR,Sevier County,202009,30,30,1
AR,Sevier County,202010,31,31,1
AR,Sevier County,202011,30,30,1
AR,Sevier County,202012,31,31,1
TN,Sevier County,202004,0,21,0
TN,Sevier County,202005,0,31,0
TN,Sevier County,202006,0,30,0
TN,Sevier County,202007,0,31,0
TN,Sevier County,202008,0,31,0
TN,Sevier County,202009,0,30,0
TN,Sevier County,202010,0,31,0
TN,Sevier County,202011,0,30,0
TN,Sevier County,202012,0,31,0
UT,Sevier County,202006,0,30,0
UT,Sevier County,202004,0,21,0
UT,Sevier County,202005,0,31,0
UT,Sevier County,202007,0,31,0
UT,Sevier County,202008,0,31,0
UT,Sevier County,202009,0,30,0
UT,Sevier County,202010,18,31,0.58
UT,Sevier County,202011,30,30,1
UT,Sevier County,202012,31,31,1
AR,Sevier County,202101,31,31,1
AR,Sevier County,202102,28,28,1
AR,Sevier County,202103,30,31,0.97
AR,Sevier County,202104,0,30,0
AR,Sevier County,202105,0,31,0
AR,Sevier County,202106,0,30,0
AR,Sevier County,202107,0,31,0
AR,Sevier County,202108,0,15,0
TN,Sevier County,202101,0,31,0
TN,Sevier County,202102,0,28,0
TN,Sevier County,202103,0,31,0
TN,Sevier County,202104,0,30,0
TN,Sevier County,202105,0,31,0
TN,Sevier County,202106,0,30,0
TN,Sevier County,202107,0,31,0
TN,Sevier County,202108,0,15,0
UT,Sevier County,202101,31,31,1
UT,Sevier County,202102,28,28,1
UT,Sevier County,202103,31,31,1
UT,Sevier County,202104,9,30,0.3
UT,Sevier County,202105,0,31,0
UT,Sevier County,202106,0,30,0
UT,Sevier County,202107,0,31,0
UT,Sevier County,202108,0,15,0
KS,Seward County,202005,0,31,0
KS,Seward County,202004,0,21,0
KS,Seward County,202006,0,30,0
KS,Seward County,202007,29,31,0.94
KS,Seward County,202008,31,31,1
KS,Seward County,202009,30,30,1
KS,Seward County,202010,31,31,1
KS,Seward County,202011,30,30,1
KS,Seward County,202012,31,31,1
NE,Seward County,202006,0,30,0
NE,Seward County,202004,0,21,0
NE,Seward County,202005,0,31,0
NE,Seward County,202007,0,31,0
NE,Seward County,202008,0,31,0
NE,Seward County,202009,0,30,0
NE,Seward County,202010,0,31,0
NE,Seward County,202011,0,30,0
NE,Seward County,202012,0,31,0
KS,Seward County,202101,31,31,1
KS,Seward County,202102,28,28,1
KS,Seward County,202103,30,31,0.97
KS,Seward County,202104,0,30,0
KS,Seward County,202105,0,31,0
KS,Seward County,202106,0,30,0
KS,Seward County,202107,0,31,0
KS,Seward County,202108,0,15,0
NE,Seward County,202101,0,31,0
NE,Seward County,202102,0,28,0
NE,Seward County,202103,0,31,0
NE,Seward County,202104,0,30,0
NE,Seward County,202105,0,31,0
NE,Seward County,202106,0,30,0
NE,Seward County,202107,0,31,0
NE,Seward County,202108,0,15,0
TX,Shackelford County,202005,0,31,0
TX,Shackelford County,202004,0,21,0
TX,Shackelford County,202006,0,30,0
TX,Shackelford County,202007,29,31,0.94
TX,Shackelford County,202008,31,31,1
TX,Shackelford County,202009,30,30,1
TX,Shackelford County,202010,31,31,1
TX,Shackelford County,202011,30,30,1
TX,Shackelford County,202012,31,31,1
TX,Shackelford County,202101,31,31,1
TX,Shackelford County,202102,28,28,1
TX,Shackelford County,202103,9,31,0.29
TX,Shackelford County,202104,0,30,0
TX,Shackelford County,202105,0,31,0
TX,Shackelford County,202106,0,30,0
TX,Shackelford County,202107,0,31,0
TX,Shackelford County,202108,0,15,0
MO,Shannon County,202004,0,21,0
MO,Shannon County,202005,0,31,0
MO,Shannon County,202006,0,30,0
MO,Shannon County,202007,0,31,0
MO,Shannon County,202008,0,31,0
MO,Shannon County,202009,0,30,0
MO,Shannon County,202010,0,31,0
MO,Shannon County,202011,0,30,0
MO,Shannon County,202012,0,31,0
MO,Shannon County,202101,0,31,0
MO,Shannon County,202102,0,28,0
MO,Shannon County,202103,0,31,0
MO,Shannon County,202104,0,30,0
MO,Shannon County,202105,0,31,0
MO,Shannon County,202106,0,30,0
MO,Shannon County,202107,0,31,0
MO,Shannon County,202108,0,15,0
MS,Sharkey County,202004,0,21,0
MS,Sharkey County,202005,0,31,0
MS,Sharkey County,202006,0,30,0
MS,Sharkey County,202007,12,31,0.39
MS,Sharkey County,202008,31,31,1
MS,Sharkey County,202012,0,31,0
MS,Sharkey County,202009,29,30,0.97
MS,Sharkey County,202010,0,31,0
MS,Sharkey County,202011,0,30,0
MS,Sharkey County,202101,0,31,0
MS,Sharkey County,202102,0,28,0
MS,Sharkey County,202103,0,31,0
MS,Sharkey County,202104,0,30,0
MS,Sharkey County,202105,0,31,0
MS,Sharkey County,202106,0,30,0
MS,Sharkey County,202107,0,31,0
MS,Sharkey County,202108,0,15,0
AR,Sharp County,202005,0,31,0
AR,Sharp County,202006,0,30,0
AR,Sharp County,202004,0,21,0
AR,Sharp County,202007,12,31,0.39
AR,Sharp County,202008,31,31,1
AR,Sharp County,202009,30,30,1
AR,Sharp County,202010,31,31,1
AR,Sharp County,202011,30,30,1
AR,Sharp County,202012,31,31,1
AR,Sharp County,202101,31,31,1
AR,Sharp County,202102,28,28,1
AR,Sharp County,202103,30,31,0.97
AR,Sharp County,202104,0,30,0
AR,Sharp County,202105,0,31,0
AR,Sharp County,202106,0,30,0
AR,Sharp County,202107,0,31,0
AR,Sharp County,202108,0,15,0
CA,Shasta County,202004,0,21,0
CA,Shasta County,202005,0,31,0
CA,Shasta County,202006,13,30,0.43
CA,Shasta County,202007,31,31,1
CA,Shasta County,202008,31,31,1
CA,Shasta County,202009,30,30,1
CA,Shasta County,202010,31,31,1
CA,Shasta County,202011,30,30,1
CA,Shasta County,202012,31,31,1
CA,Shasta County,202101,31,31,1
CA,Shasta County,202102,28,28,1
CA,Shasta County,202103,31,31,1
CA,Shasta County,202104,30,30,1
CA,Shasta County,202105,31,31,1
CA,Shasta County,202106,30,30,1
CA,Shasta County,202107,31,31,1
CA,Shasta County,202108,15,15,1
WI,Shawano County,202004,0,21,0
WI,Shawano County,202005,0,31,0
WI,Shawano County,202006,0,30,0
WI,Shawano County,202007,0,31,0
WI,Shawano County,202008,31,31,1
WI,Shawano County,202009,30,30,1
WI,Shawano County,202011,30,30,1
WI,Shawano County,202010,31,31,1
WI,Shawano County,202012,31,31,1
WI,Shawano County,202101,31,31,1
WI,Shawano County,202102,28,28,1
WI,Shawano County,202103,30,31,0.97
WI,Shawano County,202104,0,30,0
WI,Shawano County,202105,0,31,0
WI,Shawano County,202106,0,30,0
WI,Shawano County,202107,0,31,0
WI,Shawano County,202108,0,15,0
KS,Shawnee County,202006,0,30,0
KS,Shawnee County,202004,0,21,0
KS,Shawnee County,202005,0,31,0
KS,Shawnee County,202007,29,31,0.94
KS,Shawnee County,202008,31,31,1
KS,Shawnee County,202009,30,30,1
KS,Shawnee County,202010,31,31,1
KS,Shawnee County,202011,30,30,1
KS,Shawnee County,202012,31,31,1
KS,Shawnee County,202101,31,31,1
KS,Shawnee County,202102,28,28,1
KS,Shawnee County,202103,30,31,0.97
KS,Shawnee County,202104,0,30,0
KS,Shawnee County,202105,0,31,0
KS,Shawnee County,202106,0,30,0
KS,Shawnee County,202107,0,31,0
KS,Shawnee County,202108,0,15,0
WI,Sheboygan County,202004,0,21,0
WI,Sheboygan County,202005,0,31,0
WI,Sheboygan County,202006,0,30,0
WI,Sheboygan County,202007,0,31,0
WI,Sheboygan County,202008,31,31,1
WI,Sheboygan County,202009,30,30,1
WI,Sheboygan County,202012,31,31,1
WI,Sheboygan County,202010,31,31,1
WI,Sheboygan County,202011,30,30,1
WI,Sheboygan County,202101,31,31,1
WI,Sheboygan County,202102,28,28,1
WI,Sheboygan County,202103,30,31,0.97
WI,Sheboygan County,202104,0,30,0
WI,Sheboygan County,202105,0,31,0
WI,Sheboygan County,202106,0,30,0
WI,Sheboygan County,202107,0,31,0
WI,Sheboygan County,202108,0,15,0
AL,Shelby County,202004,0,21,0
AL,Shelby County,202005,0,31,0
AL,Shelby County,202006,0,30,0
AL,Shelby County,202007,16,31,0.52
AL,Shelby County,202008,31,31,1
AL,Shelby County,202009,30,30,1
AL,Shelby County,202010,31,31,1
AL,Shelby County,202011,30,30,1
AL,Shelby County,202012,31,31,1
IL,Shelby County,202004,0,21,0
IL,Shelby County,202005,31,31,1
IL,Shelby County,202006,30,30,1
IL,Shelby County,202007,31,31,1
IL,Shelby County,202008,31,31,1
IL,Shelby County,202009,30,30,1
IL,Shelby County,202010,31,31,1
IL,Shelby County,202011,30,30,1
IL,Shelby County,202012,31,31,1
IN,Shelby County,202004,0,21,0
IN,Shelby County,202005,0,31,0
IN,Shelby County,202006,0,30,0
IN,Shelby County,202007,5,31,0.16
IN,Shelby County,202008,31,31,1
IN,Shelby County,202009,30,30,1
IN,Shelby County,202010,31,31,1
IN,Shelby County,202011,30,30,1
IN,Shelby County,202012,31,31,1
IA,Shelby County,202004,0,21,0
IA,Shelby County,202005,0,31,0
IA,Shelby County,202006,0,30,0
IA,Shelby County,202007,0,31,0
IA,Shelby County,202008,0,31,0
IA,Shelby County,202009,0,30,0
IA,Shelby County,202010,0,31,0
IA,Shelby County,202011,14,30,0.47
IA,Shelby County,202012,31,31,1
KY,Shelby County,202004,0,21,0
KY,Shelby County,202005,0,31,0
KY,Shelby County,202006,0,30,0
KY,Shelby County,202007,22,31,0.71
KY,Shelby County,202008,31,31,1
KY,Shelby County,202009,30,30,1
KY,Shelby County,202010,31,31,1
KY,Shelby County,202012,31,31,1
KY,Shelby County,202011,30,30,1
MO,Shelby County,202004,0,21,0
MO,Shelby County,202005,0,31,0
MO,Shelby County,202006,0,30,0
MO,Shelby County,202007,0,31,0
MO,Shelby County,202008,0,31,0
MO,Shelby County,202009,0,30,0
MO,Shelby County,202010,0,31,0
MO,Shelby County,202011,0,30,0
MO,Shelby County,202012,0,31,0
OH,Shelby County,202005,0,31,0
OH,Shelby County,202004,0,21,0
OH,Shelby County,202006,0,30,0
OH,Shelby County,202007,9,31,0.29
OH,Shelby County,202008,31,31,1
OH,Shelby County,202009,30,30,1
OH,Shelby County,202010,31,31,1
OH,Shelby County,202011,30,30,1
OH,Shelby County,202012,31,31,1
TN,Shelby County,202004,0,21,0
TN,Shelby County,202005,0,31,0
TN,Shelby County,202006,0,30,0
TN,Shelby County,202007,0,31,0
TN,Shelby County,202008,0,31,0
TN,Shelby County,202009,0,30,0
TN,Shelby County,202010,0,31,0
TN,Shelby County,202011,0,30,0
TN,Shelby County,202012,0,31,0
TX,Shelby County,202005,0,31,0
TX,Shelby County,202006,0,30,0
TX,Shelby County,202004,0,21,0
TX,Shelby County,202007,29,31,0.94
TX,Shelby County,202008,31,31,1
TX,Shelby County,202009,30,30,1
TX,Shelby County,202010,31,31,1
TX,Shelby County,202011,30,30,1
TX,Shelby County,202012,31,31,1
AL,Shelby County,202101,31,31,1
AL,Shelby County,202102,28,28,1
AL,Shelby County,202103,31,31,1
AL,Shelby County,202104,8,30,0.27
AL,Shelby County,202105,0,31,0
AL,Shelby County,202106,0,30,0
AL,Shelby County,202107,0,31,0
AL,Shelby County,202108,0,15,0
IL,Shelby County,202101,31,31,1
IL,Shelby County,202102,28,28,1
IL,Shelby County,202103,31,31,1
IL,Shelby County,202104,30,30,1
IL,Shelby County,202105,31,31,1
IL,Shelby County,202106,10,30,0.33
IL,Shelby County,202107,0,31,0
IL,Shelby County,202108,0,15,0
IN,Shelby County,202101,31,31,1
IN,Shelby County,202102,28,28,1
IN,Shelby County,202103,31,31,1
IN,Shelby County,202104,5,30,0.17
IN,Shelby County,202105,0,31,0
IN,Shelby County,202106,0,30,0
IN,Shelby County,202107,0,31,0
IN,Shelby County,202108,0,15,0
IA,Shelby County,202101,31,31,1
IA,Shelby County,202102,6,28,0.21
IA,Shelby County,202103,0,31,0
IA,Shelby County,202104,0,30,0
IA,Shelby County,202105,0,31,0
IA,Shelby County,202106,0,30,0
IA,Shelby County,202107,0,31,0
IA,Shelby County,202108,0,15,0
KY,Shelby County,202101,31,31,1
KY,Shelby County,202102,28,28,1
KY,Shelby County,202103,31,31,1
KY,Shelby County,202104,30,30,1
KY,Shelby County,202105,31,31,1
KY,Shelby County,202106,10,30,0.33
KY,Shelby County,202107,0,31,0
KY,Shelby County,202108,0,15,0
MO,Shelby County,202101,0,31,0
MO,Shelby County,202102,0,28,0
MO,Shelby County,202103,0,31,0
MO,Shelby County,202104,0,30,0
MO,Shelby County,202105,0,31,0
MO,Shelby County,202106,0,30,0
MO,Shelby County,202107,0,31,0
MO,Shelby County,202108,0,15,0
OH,Shelby County,202101,31,31,1
OH,Shelby County,202102,28,28,1
OH,Shelby County,202103,31,31,1
OH,Shelby County,202104,30,30,1
OH,Shelby County,202105,31,31,1
OH,Shelby County,202106,1,30,0.03
OH,Shelby County,202107,0,31,0
OH,Shelby County,202108,0,15,0
TN,Shelby County,202101,0,31,0
TN,Shelby County,202102,0,28,0
TN,Shelby County,202103,0,31,0
TN,Shelby County,202104,0,30,0
TN,Shelby County,202105,0,31,0
TN,Shelby County,202106,0,30,0
TN,Shelby County,202107,0,31,0
TN,Shelby County,202108,0,15,0
TX,Shelby County,202101,31,31,1
TX,Shelby County,202102,28,28,1
TX,Shelby County,202103,9,31,0.29
TX,Shelby County,202104,0,30,0
TX,Shelby County,202105,0,31,0
TX,Shelby County,202106,0,30,0
TX,Shelby County,202107,0,31,0
TX,Shelby County,202108,0,15,0
VA,Shenandoah County,202004,0,21,0
VA,Shenandoah County,202005,3,31,0.1
VA,Shenandoah County,202006,30,30,1
VA,Shenandoah County,202007,31,31,1
VA,Shenandoah County,202008,31,31,1
VA,Shenandoah County,202009,30,30,1
VA,Shenandoah County,202010,31,31,1
VA,Shenandoah County,202011,30,30,1
VA,Shenandoah County,202012,31,31,1
VA,Shenandoah County,202101,31,31,1
VA,Shenandoah County,202102,28,28,1
VA,Shenandoah County,202103,31,31,1
VA,Shenandoah County,202104,30,30,1
VA,Shenandoah County,202105,14,31,0.45
VA,Shenandoah County,202106,0,30,0
VA,Shenandoah County,202107,0,31,0
VA,Shenandoah County,202108,0,15,0
MN,Sherburne County,202006,0,30,0
MN,Sherburne County,202004,0,21,0
MN,Sherburne County,202005,0,31,0
MN,Sherburne County,202007,8,31,0.26
MN,Sherburne County,202008,31,31,1
MN,Sherburne County,202009,30,30,1
MN,Sherburne County,202010,31,31,1
MN,Sherburne County,202011,30,30,1
MN,Sherburne County,202012,31,31,1
MN,Sherburne County,202101,31,31,1
MN,Sherburne County,202102,28,28,1
MN,Sherburne County,202103,31,31,1
MN,Sherburne County,202104,30,30,1
MN,Sherburne County,202105,13,31,0.42
MN,Sherburne County,202106,0,30,0
MN,Sherburne County,202107,0,31,0
MN,Sherburne County,202108,0,15,0
KS,Sheridan County,202005,0,31,0
KS,Sheridan County,202004,0,21,0
KS,Sheridan County,202006,0,30,0
KS,Sheridan County,202007,29,31,0.94
KS,Sheridan County,202008,31,31,1
KS,Sheridan County,202009,30,30,1
KS,Sheridan County,202010,31,31,1
KS,Sheridan County,202011,30,30,1
KS,Sheridan County,202012,31,31,1
MT,Sheridan County,202005,0,31,0
MT,Sheridan County,202004,0,21,0
MT,Sheridan County,202006,0,30,0
MT,Sheridan County,202007,17,31,0.55
MT,Sheridan County,202008,31,31,1
MT,Sheridan County,202009,30,30,1
MT,Sheridan County,202010,31,31,1
MT,Sheridan County,202011,30,30,1
MT,Sheridan County,202012,31,31,1
NE,Sheridan County,202004,0,21,0
NE,Sheridan County,202005,0,31,0
NE,Sheridan County,202006,0,30,0
NE,Sheridan County,202007,0,31,0
NE,Sheridan County,202008,0,31,0
NE,Sheridan County,202009,0,30,0
NE,Sheridan County,202010,0,31,0
NE,Sheridan County,202011,0,30,0
NE,Sheridan County,202012,0,31,0
ND,Sheridan County,202004,0,21,0
ND,Sheridan County,202005,0,31,0
ND,Sheridan County,202006,0,30,0
ND,Sheridan County,202007,0,31,0
ND,Sheridan County,202008,0,31,0
ND,Sheridan County,202009,0,30,0
ND,Sheridan County,202010,0,31,0
ND,Sheridan County,202011,17,30,0.57
ND,Sheridan County,202012,31,31,1
WY,Sheridan County,202004,0,21,0
WY,Sheridan County,202005,0,31,0
WY,Sheridan County,202006,0,30,0
WY,Sheridan County,202007,0,31,0
WY,Sheridan County,202008,0,31,0
WY,Sheridan County,202009,0,30,0
WY,Sheridan County,202010,0,31,0
WY,Sheridan County,202011,0,30,0
WY,Sheridan County,202012,0,31,0
KS,Sheridan County,202101,31,31,1
KS,Sheridan County,202102,28,28,1
KS,Sheridan County,202103,30,31,0.97
KS,Sheridan County,202104,0,30,0
KS,Sheridan County,202105,0,31,0
KS,Sheridan County,202106,0,30,0
KS,Sheridan County,202107,0,31,0
KS,Sheridan County,202108,0,15,0
MT,Sheridan County,202101,31,31,1
MT,Sheridan County,202102,11,28,0.39
MT,Sheridan County,202103,0,31,0
MT,Sheridan County,202104,0,30,0
MT,Sheridan County,202105,0,31,0
MT,Sheridan County,202106,0,30,0
MT,Sheridan County,202107,0,31,0
MT,Sheridan County,202108,0,15,0
NE,Sheridan County,202101,0,31,0
NE,Sheridan County,202102,0,28,0
NE,Sheridan County,202103,0,31,0
NE,Sheridan County,202104,0,30,0
NE,Sheridan County,202105,0,31,0
NE,Sheridan County,202106,0,30,0
NE,Sheridan County,202107,0,31,0
NE,Sheridan County,202108,0,15,0
ND,Sheridan County,202101,18,31,0.58
ND,Sheridan County,202102,0,28,0
ND,Sheridan County,202103,0,31,0
ND,Sheridan County,202104,0,30,0
ND,Sheridan County,202105,0,31,0
ND,Sheridan County,202106,0,30,0
ND,Sheridan County,202107,0,31,0
ND,Sheridan County,202108,0,15,0
WY,Sheridan County,202101,23,31,0.74
WY,Sheridan County,202102,28,28,1
WY,Sheridan County,202103,15,31,0.48
WY,Sheridan County,202104,0,30,0
WY,Sheridan County,202105,0,31,0
WY,Sheridan County,202106,0,30,0
WY,Sheridan County,202107,0,31,0
WY,Sheridan County,202108,0,15,0
KS,Sherman County,202005,0,31,0
KS,Sherman County,202004,0,21,0
KS,Sherman County,202006,0,30,0
KS,Sherman County,202007,29,31,0.94
KS,Sherman County,202008,31,31,1
KS,Sherman County,202009,30,30,1
KS,Sherman County,202010,31,31,1
KS,Sherman County,202011,30,30,1
KS,Sherman County,202012,31,31,1
NE,Sherman County,202006,0,30,0
NE,Sherman County,202004,0,21,0
NE,Sherman County,202005,0,31,0
NE,Sherman County,202007,0,31,0
NE,Sherman County,202008,0,31,0
NE,Sherman County,202009,0,30,0
NE,Sherman County,202010,0,31,0
NE,Sherman County,202011,0,30,0
NE,Sherman County,202012,0,31,0
OR,Sherman County,202005,0,31,0
